TrnInternal;PER_FLU_RECIBO;PER_FLU_PAGO;FINALIDAD;Delivery/Settlement swaps;Hedge link;Sostenibilidad;Gamma;Vega;Delta
47935497;;;NE;C;;;187209.0000;22.0000;-24788240.0000
47935498;;;NE;C;;;178276.0000;22.0000;-23860158.0000
47935499;;;NE;C;;;174018.0000;22.0000;-23543391.0000
47935500;;;NE;C;;;159751.0000;13.0000;-17227284.0000
47935501;;;NE;C;;;161320.0000;12.0000;-17133520.0000
47935502;;;NE;C;;;175056.0000;15.0000;-19686225.0000
47935503;;;NE;C;;;163440.0000;14.0000;-18221511.0000
47935504;;;NE;C;;;186892.0000;17.0000;-21202689.0000
47935505;;;NE;C;;;269051.0000;26.0000;-31958219.0000
47935506;;;NE;C;;;240743.0000;23.0000;-28070138.0000
47935507;;;NE;C;;;286197.0000;29.0000;-34635929.0000
47935508;;;NE;C;;;164628.0000;13.0000;-17897671.0000
47935509;;;NE;C;;;288285.0000;29.0000;-34557377.0000
47935510;;;NE;C;;;165607.0000;14.0000;-18161297.0000
47935511;;;NE;C;;;169421.0000;14.0000;-18727909.0000
47935512;;;NE;C;;;221780.0000;20.0000;-25615702.0000
47935513;;;NE;C;;;395851.0000;21.0000;-35408959.0000
47935514;;;NE;C;;;407300.0000;22.0000;-36488456.0000
47935515;;;NE;C;;;371145.0000;21.0000;-33151093.0000
47935516;;;NE;C;;;345244.0000;19.0000;-30812829.0000
47935517;;;NE;C;;;382146.0000;21.0000;-34135609.0000
47935518;;;NE;C;;;288487.0000;17.0000;-25636205.0000
47935519;;;NE;C;;;265793.0000;16.0000;-23602446.0000
47935520;;;NE;C;;;326370.0000;19.0000;-29053207.0000
47935521;;;NE;C;;;188474.0000;13.0000;-19576091.0000
47935522;;;NE;C;;;213541.0000;15.0000;-22010652.0000
47935523;;;NE;C;;;173305.0000;13.0000;-18121576.0000
47935524;;;NE;C;;;156183.0000;12.0000;-16717370.0000
47935525;;;NE;C;;;168028.0000;13.0000;-17710688.0000
47935526;;;NE;C;;;-180246.0000;-16.0000;-3230291.0000
47935527;;;NE;C;;;-174474.0000;-15.0000;-3145649.0000
47935528;;;NE;C;;;-170551.0000;-15.0000;-3093214.0000
47935529;;;NE;C;;;-161937.0000;-14.0000;-2952033.0000
47935530;;;NE;C;;;274055.0000;13.0000;-25026901.0000
47935531;;;NE;C;;;292166.0000;14.0000;-26497749.0000
47935532;;;NE;C;;;265896.0000;13.0000;-24212179.0000
47935533;;;NE;C;;;346974.0000;17.0000;-31319308.0000
47935534;;;NE;C;;;321838.0000;16.0000;-29116923.0000
47935557;;;NE;C;;;-199176.0000;-14.0000;-3153560.0000
47935558;;;NE;C;;;-177352.0000;-12.0000;-2786501.0000
47935631;;;NE;C;;;160249.0000;11.0000;2517792.0000
47935632;;;NE;C;;;238862.0000;18.0000;3895147.0000
47935633;;;NE;C;;;231026.0000;17.0000;3741237.0000
47935634;;;NE;C;;;258122.0000;19.0000;4241536.0000
47935635;;;NE;C;;;250802.0000;19.0000;4210051.0000
47935636;;;NE;C;;;246589.0000;20.0000;4195407.0000
47935637;;;NE;C;;;241835.0000;19.0000;4144197.0000
47935638;;;NE;C;;;227973.0000;18.0000;3933056.0000
47935639;;;NE;C;;;257615.0000;20.0000;4294129.0000
47935640;;;NE;C;;;257784.0000;20.0000;4357444.0000
47935641;;;NE;C;;;170877.0000;15.0000;3043897.0000
47935642;;;NE;C;;;191387.0000;16.0000;3344793.0000
47935643;;;NE;C;;;207231.0000;12.0000;2865123.0000
47935644;;;NE;C;;;224100.0000;13.0000;3069066.0000
47935645;;;NE;C;;;169280.0000;10.0000;2406115.0000
47935646;;;NE;C;;;181698.0000;11.0000;2559234.0000
47935647;;;NE;C;;;197485.0000;12.0000;2756048.0000
47935648;;;NE;C;;;131502.0000;9.0000;1968970.0000
47935649;;;NE;C;;;142266.0000;10.0000;2183029.0000
47935650;;;NE;C;;;138189.0000;9.0000;2137451.0000
47935651;;;NE;C;;;135553.0000;9.0000;1977722.0000
47935652;;;NE;C;;;139054.0000;9.0000;2012019.0000
47935653;;;NE;C;;;149059.0000;10.0000;2323811.0000
47935654;;;NE;C;;;136411.0000;9.0000;2059448.0000
47935655;;;NE;C;;;179976.0000;13.0000;2849566.0000
47935656;;;NE;C;;;142828.0000;18.0000;-19749828.0000
47935657;;;NE;C;;;157278.0000;20.0000;-21278549.0000
47935658;;;NE;C;;;138516.0000;18.0000;-19365595.0000
47935659;;;NE;C;;;267366.0000;14.0000;3375320.0000
47935660;;;NE;C;;;288333.0000;15.0000;3677721.0000
47935661;;;NE;C;;;273469.0000;15.0000;3600372.0000
47935662;;;NE;C;;;281813.0000;15.0000;3672409.0000
47935663;;;NE;C;;;130700.0000;17.0000;-18480183.0000
47935664;;;NE;C;;;186013.0000;9.0000;2244227.0000
47935665;;;NE;C;;;204145.0000;10.0000;2492644.0000
47935666;;;NE;C;;;224502.0000;11.0000;2772377.0000
47935667;;;NE;C;;;237143.0000;13.0000;3204860.0000
47935668;;;NE;C;;;292251.0000;15.0000;3769004.0000
47935669;;;NE;C;;;158229.0000;14.0000;-17793958.0000
47935670;;;NE;C;;;168924.0000;15.0000;-19164240.0000
47935671;;;NE;C;;;147709.0000;13.0000;-16467654.0000
47935672;;;NE;C;;;258693.0000;26.0000;-31307419.0000
47935673;;;NE;C;;;200471.0000;19.0000;-23154485.0000
47935674;;;NE;C;;;247547.0000;26.0000;-30544260.0000
47935675;;;NE;C;;;252511.0000;27.0000;-31464110.0000
47935676;;;NE;C;;;256198.0000;27.0000;-31305677.0000
47935677;;;NE;C;;;180481.0000;21.0000;-23653863.0000
47935678;;;NE;C;;;239901.0000;26.0000;-30197048.0000
47935679;;;NE;C;;;161119.0000;20.0000;-21563913.0000
47935680;;;NE;C;;;148732.0000;19.0000;-20342456.0000
47935681;;;NE;C;;;169215.0000;20.0000;-22405634.0000
47935682;;;NE;C;;;188385.0000;17.0000;-21563156.0000
47935683;;;NE;C;;;294990.0000;17.0000;-26259794.0000
47935684;;;NE;C;;;243179.0000;24.0000;-28885055.0000
47935685;;;NE;C;;;312025.0000;18.0000;-27848034.0000
47935686;;;NE;C;;;273189.0000;16.0000;-24296626.0000
47935687;;;NE;C;;;260722.0000;15.0000;-23168866.0000
47935688;;;NE;C;;;260562.0000;26.0000;-31234168.0000
47935689;;;NE;C;;;218204.0000;25.0000;-28016105.0000
47935690;;;NE;C;;;148795.0000;12.0000;-16176401.0000
47935691;;;NE;C;;;233276.0000;26.0000;-29651251.0000
47935692;;;NE;C;;;149664.0000;12.0000;-16412936.0000
47935693;;;NE;C;;;196747.0000;23.0000;-25523675.0000
47935694;;;NE;C;;;153110.0000;13.0000;-16924850.0000
47935695;;;NE;C;;;345429.0000;19.0000;-30855846.0000
47935696;;;NE;C;;;368138.0000;20.0000;-32980095.0000
47935697;;;NE;C;;;240228.0000;14.0000;-21332292.0000
47935698;;;NE;C;;;192999.0000;14.0000;-19893296.0000
47935699;;;NE;C;;;335446.0000;19.0000;-29962465.0000
47935700;;;NE;C;;;156624.0000;11.0000;-16377251.0000
47935701;;;NE;C;;;151889.0000;11.0000;-16009603.0000
47935702;;;NE;C;;;170335.0000;12.0000;-17692050.0000
47935703;;;NE;C;;;141169.0000;11.0000;-15110256.0000
47935704;;;NE;C;;;144390.0000;11.0000;-15570792.0000
47935705;;;NE;C;;;145807.0000;11.0000;-15485904.0000
47935706;;;NE;C;;;217601.0000;20.0000;-25371809.0000
47935707;;;NE;C;;;236661.0000;23.0000;-27841125.0000
47935708;;;NE;C;;;-191447.0000;-16.0000;-3345843.0000
47935709;;;NE;C;;;-207061.0000;-17.0000;-3594854.0000
47935710;;;NE;C;;;-173739.0000;-15.0000;-3076023.0000
47935711;;;NE;C;;;-170931.0000;-15.0000;-3044850.0000
47935712;;;NE;C;;;-181055.0000;-15.0000;-3185814.0000
47935713;;;NE;C;;;-162921.0000;-14.0000;-2919803.0000
47935714;;;NE;C;;;347596.0000;18.0000;-31309007.0000
47935715;;;NE;C;;;-146358.0000;-13.0000;-2668046.0000
47935716;;;NE;C;;;-154160.0000;-14.0000;-2795951.0000
47935717;;;NE;C;;;375648.0000;19.0000;-33812795.0000
47935718;;;NE;C;;;381171.0000;20.0000;-34204394.0000
47935719;;;NE;C;;;313604.0000;16.0000;-28307143.0000
47935720;;;NE;C;;;357796.0000;19.0000;-32004949.0000
47935721;;;NE;C;;;-157698.0000;-14.0000;-2843182.0000
47935722;;;NE;C;;;-160301.0000;-11.0000;-2518604.0000
47935723;;;NE;C;;;-149107.0000;-10.0000;-2324560.0000
47935724;;;NE;C;;;240339.0000;11.0000;-21884983.0000
47935725;;;NE;C;;;247695.0000;12.0000;-22619734.0000
47935726;;;NE;C;;;264086.0000;13.0000;-23951063.0000
47935727;;;NE;C;;;-192954.0000;-14.0000;-3078362.0000
47935728;;;NE;C;;;-180034.0000;-13.0000;-2850484.0000
47935729;;;NE;C;;;290908.0000;14.0000;-26318658.0000
47935730;;;NE;C;;;-210785.0000;-15.0000;-3386876.0000
47935731;;;NE;C;;;-239016.0000;-18.0000;-3897655.0000
47935732;;;NE;C;;;-228046.0000;-18.0000;-3934318.0000
47935733;;;NE;C;;;-207298.0000;-12.0000;-2866050.0000
47935734;;;NE;C;;;-231100.0000;-17.0000;-3742441.0000
47935735;;;NE;C;;;-138234.0000;-9.0000;-2138140.0000
47935736;;;NE;C;;;-181757.0000;-11.0000;-2560061.0000
47935737;;;NE;C;;;-142312.0000;-10.0000;-2183733.0000
47935738;;;NE;C;;;-258266.0000;-20.0000;-4274492.0000
47935739;;;NE;C;;;-258205.0000;-19.0000;-4242901.0000
47935740;;;NE;C;;;-250883.0000;-20.0000;-4211404.0000
47935741;;;NE;C;;;-257867.0000;-20.0000;-4358844.0000
47935742;;;NE;C;;;-257698.0000;-20.0000;-4295509.0000
47935743;;;NE;C;;;-241913.0000;-19.0000;-4145528.0000
47935744;;;NE;C;;;-246668.0000;-20.0000;-4196755.0000
47935745;;;NE;C;;;-150248.0000;-9.0000;-2153942.0000
47935746;;;NE;C;;;-169335.0000;-10.0000;-2406892.0000
47935747;;;NE;C;;;-288520.0000;-15.0000;-3680106.0000
47935748;;;NE;C;;;-263695.0000;-14.0000;-3506880.0000
47935749;;;NE;C;;;-237220.0000;-13.0000;-3205897.0000
47935750;;;NE;C;;;-255639.0000;-14.0000;-3432183.0000
47935751;;;NE;C;;;-139099.0000;-9.0000;-2012669.0000
47935752;;;NE;C;;;-135640.0000;-9.0000;-1979001.0000
47935753;;;NE;C;;;-127681.0000;-8.0000;-1895025.0000
47935754;;;NE;C;;;-131034.0000;-8.0000;-1928328.0000
47935755;;;NE;C;;;-224172.0000;-13.0000;-3070059.0000
47935756;;;NE;C;;;-131544.0000;-9.0000;-1969606.0000
47935757;;;NE;C;;;-136455.0000;-9.0000;-2060113.0000
47935758;;;NE;C;;;-138068.0000;-9.0000;-2100730.0000
47935759;;;NE;C;;;-197549.0000;-12.0000;-2756939.0000
47935760;;;NE;C;;;-1244031.0000;-152.0000;166499314.0000
47935761;;;NE;C;;;-1214348.0000;-151.0000;164292521.0000
47935762;;;NE;C;;;-1148337.0000;-146.0000;157060528.0000
47935763;;;NE;C;;;-192163.0000;-9.0000;-2291417.0000
47935764;;;NE;C;;;-1069410.0000;-141.0000;149512022.0000
47935765;;;NE;C;;;-204212.0000;-10.0000;-2493453.0000
47935766;;;NE;C;;;-292346.0000;-15.0000;-3770226.0000
47935767;;;NE;C;;;-224575.0000;-11.0000;-2773277.0000
47935768;;;NE;C;;;-186134.0000;-9.0000;-2245684.0000
47935769;;;NE;C;;;-241694.0000;-12.0000;-3018052.0000
47935770;;;NE;C;;;-281904.0000;-15.0000;-3673598.0000
47935771;;;NE;C;;;-273558.0000;-15.0000;-3601538.0000
47935772;;;NE;C;;;-267453.0000;-14.0000;-3376414.0000
47935773;;;NE;C;;;-1182241.0000;-99.0000;130685715.0000
47935774;;;NE;C;;;-1304212.0000;-116.0000;147961332.0000
47935775;;;NE;C;;;-1454415.0000;-132.0000;166477119.0000
47935776;;;NE;C;;;-1547724.0000;-143.0000;178762547.0000
47935777;;;NE;C;;;-1949625.0000;-210.0000;242932461.0000
47935778;;;NE;C;;;-1911264.0000;-202.0000;235826214.0000
47935779;;;NE;C;;;-2011789.0000;-201.0000;241157815.0000
47935780;;;NE;C;;;-1852197.0000;-203.0000;233141282.0000
47935781;;;NE;C;;;-1978121.0000;-205.0000;241712839.0000
47935782;;;NE;C;;;-1801089.0000;-201.0000;228932674.0000
47935783;;;NE;C;;;-1102803.0000;-142.0000;152492435.0000
47935784;;;NE;C;;;-1393428.0000;-164.0000;182622739.0000
47935785;;;NE;C;;;-1684696.0000;-191.0000;216305342.0000
47935786;;;NE;C;;;-2277467.0000;-130.0000;202738579.0000
47935787;;;NE;C;;;-2109148.0000;-122.0000;187581749.0000
47935788;;;NE;C;;;-2013121.0000;-118.0000;178894564.0000
47935789;;;NE;C;;;-1490082.0000;-105.0000;153589694.0000
47935790;;;NE;C;;;-1854743.0000;-111.0000;164701475.0000
47935791;;;NE;C;;;-1209350.0000;-88.0000;126454942.0000
47935792;;;NE;C;;;-1172259.0000;-87.0000;123559655.0000
47935793;;;NE;C;;;-1114754.0000;-88.0000;120213129.0000
47935794;;;NE;C;;;-1148899.0000;-93.0000;124903700.0000
47935795;;;NE;C;;;-1827158.0000;-175.0000;214949550.0000
47935796;;;NE;C;;;-1876997.0000;-184.0000;222951962.0000
47935797;;;NE;C;;;-1140493.0000;-98.0000;127150638.0000
47935798;;;NE;C;;;-1221629.0000;-107.0000;137380528.0000
47935799;;;NE;C;;;1217618.0000;106.0000;21952788.0000
47935800;;;NE;C;;;1190195.0000;104.0000;21586132.0000
47935801;;;NE;C;;;1257888.0000;108.0000;22543283.0000
47935802;;;NE;C;;;-1854900.0000;-88.0000;168904953.0000
47935803;;;NE;C;;;1319761.0000;113.0000;23509411.0000
47935804;;;NE;C;;;-2245921.0000;-110.0000;203190255.0000
47935805;;;NE;C;;;-2038976.0000;-99.0000;184923449.0000
47935806;;;NE;C;;;-2762480.0000;-149.0000;247104350.0000
47935807;;;NE;C;;;-2899459.0000;-150.0000;260985644.0000
47935808;;;NE;C;;;-2683810.0000;-136.0000;241738969.0000
47935809;;;NE;C;;;-2842418.0000;-151.0000;254641584.0000
47935810;;;NE;C;;;-2942908.0000;-154.0000;264081724.0000
47935811;;;NE;C;;;-2409173.0000;-135.0000;215017169.0000
47935812;;;NE;C;;;1389943.0000;99.0000;22007003.0000
47935813;;;NE;C;;;1489690.0000;107.0000;23766272.0000
47935814;;;NE;C;;;1784228.0000;131.0000;28893804.0000
47935815;;;NE;C;;;1993591.0000;150.0000;32759275.0000
47935816;;;NE;C;;;1844867.0000;137.0000;30084407.0000
47935817;;;NE;C;;;1989703.0000;153.0000;33165861.0000
47935818;;;NE;C;;;1478090.0000;122.0000;25832016.0000
47935819;;;NE;C;;;1990976.0000;156.0000;33654364.0000
47935820;;;NE;C;;;1760684.0000;143.0000;30375888.0000
47935821;;;NE;C;;;1937019.0000;151.0000;32515419.0000
47935822;;;NE;C;;;1867772.0000;150.0000;32006970.0000
47935823;;;NE;C;;;1904442.0000;151.0000;32401737.0000
47935824;;;NE;C;;;1341477.0000;113.0000;23750592.0000
47935825;;;NE;C;;;1831597.0000;103.0000;24753021.0000
47935826;;;NE;C;;;1730722.0000;99.0000;23702372.0000
47935827;;;NE;C;;;1600442.0000;93.0000;22127298.0000
47935828;;;NE;C;;;1403301.0000;84.0000;19765615.0000
47935829;;;NE;C;;;1525340.0000;90.0000;21287251.0000
47935830;;;NE;C;;;1046852.0000;66.0000;15273628.0000
47935831;;;NE;C;;;1074039.0000;67.0000;15540581.0000
47935832;;;NE;C;;;1015579.0000;66.0000;15206195.0000
47935833;;;NE;C;;;1053615.0000;70.0000;15906859.0000
47935834;;;NE;C;;;1098864.0000;75.0000;16861758.0000
47935835;;;NE;C;;;1151198.0000;80.0000;17947064.0000
47935836;;;NE;C;;;1237636.0000;87.0000;19445381.0000
47935837;;;NE;C;;;1067335.0000;73.0000;16509083.0000
47935838;;;NE;C;;;1214729.0000;151.0000;-164343995.0000
47935839;;;NE;C;;;1733802.0000;85.0000;21410771.0000
47935840;;;NE;C;;;1306896.0000;157.0000;-173045092.0000
47935841;;;NE;C;;;1103148.0000;142.0000;-152540146.0000
47935842;;;NE;C;;;1148696.0000;146.0000;-157109702.0000
47935843;;;NE;C;;;1009441.0000;135.0000;-142728389.0000
47935844;;;NE;C;;;1069745.0000;141.0000;-149558768.0000
47935845;;;NE;C;;;2257114.0000;118.0000;29108767.0000
47935846;;;NE;C;;;2065024.0000;105.0000;26069524.0000
47935847;;;NE;C;;;2226957.0000;115.0000;28405069.0000
47935848;;;NE;C;;;1307379.0000;79.0000;18582834.0000
47935849;;;NE;C;;;2112090.0000;114.0000;27806814.0000
47935850;;;NE;C;;;2176602.0000;116.0000;28364106.0000
47935851;;;NE;C;;;1997929.0000;203.0000;-241792298.0000
47935852;;;NE;C;;;1852792.0000;203.0000;-233216162.0000
47935853;;;NE;C;;;2012437.0000;201.0000;-241235407.0000
47935854;;;NE;C;;;1978757.0000;205.0000;-241790556.0000
47935855;;;NE;C;;;1685236.0000;192.0000;-216374769.0000
47935856;;;NE;C;;;1801667.0000;201.0000;-229006180.0000
47935857;;;NE;C;;;1436551.0000;68.0000;17331845.0000
47935858;;;NE;C;;;1576694.0000;76.0000;19251669.0000
47935859;;;NE;C;;;1950251.0000;210.0000;-243010517.0000
47935860;;;NE;C;;;1519573.0000;176.0000;-197131983.0000
47935861;;;NE;C;;;1911878.0000;202.0000;-235902013.0000
47935862;;;NE;C;;;1393865.0000;164.0000;-182680068.0000
47935863;;;NE;C;;;1126096.0000;86.0000;-119600485.0000
47935864;;;NE;C;;;1244421.0000;152.0000;-166551515.0000
47935865;;;NE;C;;;1090203.0000;85.0000;-116692059.0000
47935866;;;NE;C;;;1155982.0000;95.0000;-126770863.0000
47935867;;;NE;C;;;1149270.0000;93.0000;-124944029.0000
47935868;;;NE;C;;;1115114.0000;88.0000;-120251955.0000
47935869;;;NE;C;;;1140861.0000;98.0000;-127191655.0000
47935870;;;NE;C;;;1222023.0000;107.0000;-137424831.0000
47935871;;;NE;C;;;1454883.0000;132.0000;-166530771.0000
47935872;;;NE;C;;;1548223.0000;143.0000;-178820140.0000
47935873;;;NE;C;;;1304633.0000;116.0000;-148009032.0000
47935874;;;NE;C;;;1827747.0000;175.0000;-215018755.0000
47935875;;;NE;C;;;1680554.0000;158.0000;-195949031.0000
47935876;;;NE;C;;;1878205.0000;184.0000;-223095498.0000
47935877;;;NE;C;;;2943862.0000;154.0000;-264167311.0000
47935878;;;NE;C;;;2278204.0000;130.0000;-202804173.0000
47935879;;;NE;C;;;2667756.0000;146.0000;-238300109.0000
47935880;;;NE;C;;;1315629.0000;94.0000;-136649689.0000
47935881;;;NE;C;;;1209741.0000;88.0000;-126495833.0000
47935882;;;NE;C;;;1490564.0000;105.0000;-153639326.0000
47935883;;;NE;C;;;2590848.0000;144.0000;-231417753.0000
47935884;;;NE;C;;;2409952.0000;135.0000;-215086756.0000
47935885;;;NE;C;;;2013772.0000;118.0000;-178952409.0000
47935886;;;NE;C;;;1173017.0000;87.0000;-123639551.0000
47935887;;;NE;C;;;2109831.0000;122.0000;-187642421.0000
47935888;;;NE;C;;;1855343.0000;111.0000;-164754714.0000
47935889;;;NE;C;;;1182622.0000;99.0000;-130727885.0000
47935890;;;NE;C;;;2246650.0000;110.0000;-203256178.0000
47935891;;;NE;C;;;2039638.0000;99.0000;-184983461.0000
47935892;;;NE;C;;;-1398342.0000;-117.0000;-24604953.0000
47935893;;;NE;C;;;2422111.0000;121.0000;-218629527.0000
47935894;;;NE;C;;;-1217999.0000;-106.0000;-21959657.0000
47935895;;;NE;C;;;-1130372.0000;-100.0000;-20606175.0000
47935896;;;NE;C;;;1913073.0000;89.0000;-174703321.0000
47935897;;;NE;C;;;-1190567.0000;-105.0000;-21592881.0000
47935898;;;NE;C;;;1856104.0000;88.0000;-169014624.0000
47935899;;;NE;C;;;2901339.0000;150.0000;-261154881.0000
47935900;;;NE;C;;;2684681.0000;136.0000;-241817357.0000
47935901;;;NE;C;;;2843339.0000;151.0000;-254724088.0000
47935902;;;NE;C;;;2763375.0000;149.0000;-247184390.0000
47935903;;;NE;C;;;-1390391.0000;-99.0000;-22014096.0000
47935904;;;NE;C;;;-1320175.0000;-113.0000;-23516777.0000
47935905;;;NE;C;;;-1341898.0000;-113.0000;-23758038.0000
47935906;;;NE;C;;;-1258281.0000;-108.0000;-22550341.0000
47935907;;;NE;C;;;-1490170.0000;-107.0000;-23773929.0000
47935908;;;NE;C;;;-1784803.0000;-131.0000;-28903107.0000
47935909;;;NE;C;;;-1846055.0000;-137.0000;-30103775.0000
47935910;;;NE;C;;;-1990342.0000;-153.0000;-33176525.0000
47935911;;;NE;C;;;-1991615.0000;-156.0000;-33665177.0000
47935912;;;NE;C;;;-1868371.0000;-150.0000;-32017247.0000
47935913;;;NE;C;;;-1761249.0000;-143.0000;-30385638.0000
47935914;;;NE;C;;;-1937642.0000;-151.0000;-32525870.0000
47935915;;;NE;C;;;-1012001.0000;-64.0000;-14892836.0000
47935916;;;NE;C;;;-1599232.0000;-131.0000;-27764839.0000
47935917;;;NE;C;;;-1015907.0000;-66.0000;-15211106.0000
47935918;;;NE;C;;;-1053956.0000;-70.0000;-15911995.0000
47935919;;;NE;C;;;-1066413.0000;-71.0000;-16225697.0000
47935920;;;NE;C;;;-1099219.0000;-75.0000;-16867199.0000
47935921;;;NE;C;;;-1067680.0000;-73.0000;-16514409.0000
47935922;;;NE;C;;;-1627915.0000;-118.0000;-26157185.0000
47935923;;;NE;C;;;-1994233.0000;-150.0000;-32769816.0000
47935924;;;NE;C;;;-1151569.0000;-80.0000;-17952852.0000
47935925;;;NE;C;;;-1994629.0000;-152.0000;-33012600.0000
47935926;;;NE;C;;;-1905054.0000;-151.0000;-32412143.0000
47935927;;;NE;C;;;-1478554.0000;-122.0000;-25840125.0000
47935928;;;NE;C;;;-1238035.0000;-87.0000;-19451650.0000
47935929;;;NE;C;;;-2177307.0000;-116.0000;-28373296.0000
47935930;;;NE;C;;;-1974448.0000;-110.0000;-26508766.0000
47935931;;;NE;C;;;-1832189.0000;-103.0000;-24761031.0000
47935932;;;NE;C;;;-2036522.0000;-112.0000;-27083683.0000
47935933;;;NE;C;;;-1731282.0000;-99.0000;-23710040.0000
47935934;;;NE;C;;;-1525833.0000;-90.0000;-21294134.0000
47935935;;;NE;C;;;-1600960.0000;-93.0000;-22134455.0000
47935936;;;NE;C;;;-1307802.0000;-79.0000;-18588839.0000
47935937;;;NE;C;;;-1403754.0000;-84.0000;-19772004.0000
47935938;;;NE;C;;;-1160484.0000;-71.0000;-16636598.0000
47935939;;;NE;C;;;-986046.0000;-64.0000;-14634722.0000
47935940;;;NE;C;;;-1074387.0000;-67.0000;-15545606.0000
47935941;;;NE;C;;;-1047529.0000;-66.0000;-15283504.0000
47935942;;;NE;C;;;-244647.0000;-31.0000;33460907.0000
47935943;;;NE;C;;;-234948.0000;-30.0000;32487906.0000
47935944;;;NE;C;;;-258718.0000;-32.0000;35002690.0000
47935945;;;NE;C;;;-227845.0000;-30.0000;31854532.0000
47935946;;;NE;C;;;-1484168.0000;-69.0000;-17697739.0000
47935947;;;NE;C;;;-1437483.0000;-68.0000;-17343099.0000
47935948;;;NE;C;;;-1577206.0000;-76.0000;-19257916.0000
47935949;;;NE;C;;;-2228401.0000;-115.0000;-28423488.0000
47935950;;;NE;C;;;-2065693.0000;-105.0000;-26077978.0000
47935951;;;NE;C;;;-1734365.0000;-85.0000;-21417718.0000
47935952;;;NE;C;;;-1866718.0000;-93.0000;-23309850.0000
47935953;;;NE;C;;;-2257846.0000;-118.0000;-29118201.0000
47935954;;;NE;C;;;-2112774.0000;-114.0000;-27815821.0000
47935955;;;NE;C;;;-260270.0000;-23.0000;29269092.0000
47935956;;;NE;C;;;-329736.0000;-30.0000;38084554.0000
47935957;;;NE;C;;;-399896.0000;-39.0000;47500129.0000
47935958;;;NE;C;;;-389276.0000;-37.0000;45794961.0000
47935959;;;NE;C;;;-428621.0000;-43.0000;51379790.0000
47935960;;;NE;C;;;-421443.0000;-44.0000;51497441.0000
47935961;;;NE;C;;;-415368.0000;-45.0000;51756809.0000
47935962;;;NE;C;;;-394621.0000;-43.0000;49672084.0000
47935963;;;NE;C;;;-407197.0000;-43.0000;50243049.0000
47935964;;;NE;C;;;-358928.0000;-41.0000;46084354.0000
47935965;;;NE;C;;;-383725.0000;-43.0000;48774540.0000
47935966;;;NE;C;;;-296870.0000;-35.0000;38907811.0000
47935967;;;NE;C;;;-265040.0000;-32.0000;35472587.0000
47935968;;;NE;C;;;-571783.0000;-29.0000;51502191.0000
47935969;;;NE;C;;;-428877.0000;-25.0000;38111805.0000
47935970;;;NE;C;;;-395141.0000;-24.0000;35088598.0000
47935971;;;NE;C;;;-605589.0000;-32.0000;54252442.0000
47935972;;;NE;C;;;-317466.0000;-22.0000;32722646.0000
47935973;;;NE;C;;;-237488.0000;-19.0000;25610343.0000
47935974;;;NE;C;;;-257653.0000;-19.0000;26941294.0000
47935975;;;NE;C;;;-244774.0000;-20.0000;26610798.0000
47935976;;;NE;C;;;-249762.0000;-19.0000;26325630.0000
47935977;;;NE;C;;;-242991.0000;-21.0000;27090460.0000
47935978;;;NE;C;;;-251879.0000;-21.0000;27842882.0000
47935979;;;NE;C;;;-277866.0000;-25.0000;31523544.0000
47935980;;;NE;C;;;-309860.0000;-28.0000;35467628.0000
47935981;;;NE;C;;;259409.0000;23.0000;4676954.0000
47935982;;;NE;C;;;285801.0000;24.0000;5060051.0000
47935983;;;NE;C;;;267986.0000;23.0000;4802726.0000
47935984;;;NE;C;;;253579.0000;22.0000;4599069.0000
47935985;;;NE;C;;;-588554.0000;-32.0000;52646262.0000
47935986;;;NE;C;;;-395201.0000;-19.0000;35986514.0000
47935987;;;NE;C;;;-513267.0000;-29.0000;45808752.0000
47935988;;;NE;C;;;-485225.0000;-28.0000;43194381.0000
47935989;;;NE;C;;;-434412.0000;-21.0000;39398656.0000
47935990;;;NE;C;;;-478502.0000;-24.0000;43290481.0000
47935991;;;NE;C;;;-449346.0000;-26.0000;39963557.0000
47935992;;;NE;C;;;-617726.0000;-32.0000;55602644.0000
47935993;;;NE;C;;;-626998.0000;-33.0000;56263636.0000
47935994;;;NE;C;;;397932.0000;32.0000;6819146.0000
47935995;;;NE;C;;;405752.0000;32.0000;6903375.0000
47935996;;;NE;C;;;227404.0000;16.0000;3517392.0000
47935997;;;NE;C;;;263682.0000;19.0000;4142889.0000
47935998;;;NE;C;;;296125.0000;21.0000;4688549.0000
47935999;;;NE;C;;;375118.0000;30.0000;6471653.0000
47936000;;;NE;C;;;380129.0000;28.0000;6155819.0000
47936001;;;NE;C;;;424744.0000;32.0000;6979515.0000
47936002;;;NE;C;;;393051.0000;29.0000;6409512.0000
47936003;;;NE;C;;;423910.0000;33.0000;7066058.0000
47936004;;;NE;C;;;412684.0000;32.0000;6927448.0000
47936005;;;NE;C;;;314907.0000;26.0000;5503516.0000
47936006;;;NE;C;;;281177.0000;24.0000;5008704.0000
47936007;;;NE;C;;;390216.0000;22.0000;5273556.0000
47936008;;;NE;C;;;368738.0000;21.0000;5049899.0000
47936009;;;NE;C;;;340968.0000;20.0000;4714134.0000
47936010;;;NE;C;;;278540.0000;17.0000;3959117.0000
47936011;;;NE;C;;;298964.0000;18.0000;4210938.0000
47936012;;;NE;C;;;324959.0000;19.0000;4535049.0000
47936013;;;NE;C;;;228825.0000;14.0000;3310929.0000
